Id,employer,min_pos_salary,max_pos_salary,overtime_pay,lump_sum_pay,other_pay,retirement_cost_covered,health_benefits,DOB,pension,employer_url,location,total_wages
5473,Gujarat Ayurved University,49512.0,66192.0,0.0,,0.0,0.0,0.0,17-05-1981,Part-Time Seasonal and Temporary (PST) Retirement Plan,ayurveduniversity.edu.in,Jamnagar,2524.6
5474,Gujarat National Law University,28152.0,66204.0,0.0,0.0,911.22,0.0,0.0,04-11-1975,,gnlu.ac.in,Gandhinagar,4599.24
5475,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,0.0,,0.0,13-01-1955,Part-Time Seasonal and Temporary (PST) Retirement Plan,sdau.edu.in,Palanpur,1951.2
5476,Gujarat Technological University,34152.84,333105.48,26.27,,341.23,,0.0,05-08-1987,Part-Time Seasonal and Temporary (PST) Retirement Plan,gtu.ac.in,Ahmedabad,27838.31
5477,Sardar Patel University,22879.56,38749.56,0.0,0.0,7199.51,0.0,0.0,24-06-1983,,spuvvn.edu,Vallabh Vidhyanagar,12628.81
5478,Saurashtra University,22879.56,38749.56,0.0,,1687.5,,0.0,01-08-1986,,saurashtrauniversity.edu,Rajkot,1687.5
5479,Gujarat Forensic Sciences University,22879.56,38749.56,0.0,0.0,3287.5,,0.0,19-05-1968,,gfsu.edu.in,Gandhinagar,6093.5
5480,Gujarat Forensic Sciences University,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,19-07-1989,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,Gandhinagar,2556.0
5481,Gujarat Forensic Sciences University,28079.4,41432.76,0.0,0.0,0.0,,0.0,12-06-1956,,gfsu.edu.in,,7826.0
5482,Sardar Patel University,22879.56,38749.56,0.0,0.0,3278.5,0.0,0.0,05-03-1979,,spuvvn.edu,Vallabh Vidhyanagar,3278.5
5483,Hemchandracharya North Gujarat University,46764.0,82152.0,0.0,0.0,446.87,0.0,3525.0,14-02-1965,2.00% @ 62,ngu.ac.in,Patan,45789.83
5484,Bhakta Kavi Narsinh Mehta University,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,03-07-1974,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.bknmu.edu.in,Junagadh,329.0
5485,Veer Narmad South Gujarat University,28080.0,52920.0,0.0,0.0,0.0,,0.0,03-05-1983,,vnsgu.ac.in,Surat,1729.79
5486,Dharamsinh Desai University,30024.0,108996.0,0.0,,90.0,,3614.64,24-01-1959,2.00% @ 60,ddu.ac.in,Nadiad,85586.0
5487,Krantiguru Shyamji Krishna Verma Kachchh University,22879.56,38749.56,0.0,0.0,4496.4,,0.0,26-09-1961,,kskvku.digitaluniversity.ac,Bhuj,4496.4
5488,Institute of Infrastructure Technology Research and Management,22879.56,38749.56,0.0,,5124.0,0.0,0.0,10-11-1963,,iitram.ac.in,Ahmedabad,5124.0
5489,Maharaja Krishnakumarsinhji Bhavnagar University,49512.0,66192.0,0.0,0.0,0.0,,0.0,07-02-1958,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,Bhavnagar,4926.0
5490,Gujarat University,31200.0,58428.0,0.0,17.09,838.79,0.0,17452.98,10-05-1980,2.00% @ 62,gujaratuniversity.org.in,Ahmedabad,25811.78
5491,Gujarat Forensic Sciences University,59076.0,131088.0,0.0,0.0,0.0,,0.0,12-10-1984,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,Gandhinagar,2887.6
5492,Gujarat University,22879.56,38749.56,0.0,0.0,16.5,0.0,0.0,10-07-1989,,gujaratuniversity.org.in,Ahmedabad,16.5
5493,Shri Govind Guru University,22879.56,38749.56,0.0,0.0,764.9,,0.0,07-01-1962,,sggu.ac.in,Godhra,764.9
5494,Sardarkrushinagar Dantiwada Agricultural University,33468.0,58812.0,0.0,0.0,43.75,0.0,0.0,27-01-1979,Part-Time Seasonal and Temporary (PST) Retirement Plan,sdau.edu.in,,1876.9
5495,Gujarat Technological University,41112.0,72204.0,0.0,0.0,20981.65,,7287.21,16-09-1958,2.00% @ 55,gtu.ac.in,,31805.78
5496,Dr. Babasaheb Ambedkar Open University,28079.4,41432.76,0.0,0.0,612.5,,0.0,04-02-1962,,baou.edu.in,Ahmedabad,5081.5
5497,Maharaja Krishnakumarsinhji Bhavnagar University,22879.56,38749.56,0.0,0.0,8274.35,,0.0,07-01-1987,,www.mkbhavuni.edu.in,Bhavnagar,11948.35
5498,Maharaja Sayajirao University of Baroda,97968.0,173388.0,0.0,0.0,0.0,,89.64,10-03-1982,,msubaroda.ac.in,Vadodara,30431.5
5499,Saurashtra University,28152.0,66204.0,0.0,0.0,635.0,,0.0,07-02-1973,,saurashtrauniversity.edu,Rajkot,8555.0
5500,Maharaja Krishnakumarsinhji Bhavnagar University,92088.0,292068.0,0.0,0.0,236.5,0.0,23270.64,17-11-1989,2.00% @ 55,www.mkbhavuni.edu.in,Bhavnagar,142510.22
5501,Gujarat University,22879.56,38749.56,0.0,0.0,1273.2,,0.0,22-06-1953,,gujaratuniversity.org.in,Ahmedabad,1537.2
5502,Saurashtra University,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,26-07-1962,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,,1753.5
5503,Gujarat University,49512.0,66192.0,0.0,0.0,0.0,0.0,9329.16,25-08-1958,2.00% @ 62,gujaratuniversity.org.in,,39779.08
5504,Gujarat University of Transplantation Sciences,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,05-07-1971,,www.guts.education,Ahmedabad,1260.0
5505,Shri Govind Guru University,22879.56,38749.56,0.0,0.0,461.08,0.0,0.0,15-09-1959,,sggu.ac.in,Godhra,461.08
5506,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,1000.5,,0.0,10-04-1964,,sdau.edu.in,Palanpur,1000.5
5507,Hemchandracharya North Gujarat University,22879.56,38749.56,0.0,0.0,5999.8,0.0,0.0,11-08-1967,,ngu.ac.in,Patan,6802.8
5508,Dr. Babasaheb Ambedkar Open University,49512.0,66192.0,0.0,0.0,900.0,0.0,0.0,04-03-1957,Part-Time Seasonal and Temporary (PST) Retirement Plan,baou.edu.in,,2100.49
5509,Saurashtra University,50148.0,71304.0,0.0,3850.48,1043.15,0.0,9215.31,17-06-1953,2.00% @ 62,saurashtrauniversity.edu,,58857.19
5510,Saurashtra University,85188.0,150792.0,0.0,0.0,0.0,0.0,23270.64,25-05-1964,2.00% @ 55,saurashtrauniversity.edu,Rajkot,97033.52
5511,Institute of Infrastructure Technology Research and Management,22879.56,38749.56,0.0,0.0,2907.05,,0.0,06-02-1974,,iitram.ac.in,Ahmedabad,2907.05
5512,Sardar Patel University,22879.56,38749.56,0.0,0.0,870.0,,0.0,18-11-1969,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar,2335.2
5513,Maharaja Krishnakumarsinhji Bhavnagar University,85188.0,150792.0,0.0,0.0,13152.85,0.0,18571.54,22-01-1950,2.00% @ 55,www.mkbhavuni.edu.in,Bhavnagar,109315.11
5514,Navsari Agricultural University,59076.0,131088.0,0.0,0.0,1313.07,,0.0,20-10-1954,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.nau.in,Navsari,5163.2
5515,Sardar Patel University,54648.0,77856.0,0.0,52.67,0.0,0.0,0.0,27-05-1971,2.00% @ 60,spuvvn.edu,Vallabh Vidhyanagar,738.12
5516,Saurashtra University,52464.0,125736.0,0.0,0.0,4150.0,,23270.64,25-02-1958,2.00% @ 55,saurashtrauniversity.edu,,76194.84
5517,Gujarat University of Transplantation Sciences,22879.56,38749.56,0.0,0.0,1136.4,,0.0,18-05-1966,,www.guts.education,Ahmedabad,1136.4
5518,Gujarat Forensic Sciences University,77616.0,165516.0,0.0,0.0,0.0,,8998.68,13-10-1971,2.00% @ 62,gfsu.edu.in,,91330.32
5519,Dharamsinh Desai University,59076.0,131088.0,0.0,0.0,0.0,0.0,1769.64,20-03-1967,Part-Time Seasonal and Temporary (PST) Retirement Plan,ddu.ac.in,Nadiad,30504.53
5520,Krantiguru Shyamji Krishna Verma Kachchh University,28079.4,41432.76,0.0,0.0,0.0,,0.0,04-08-1974,,kskvku.digitaluniversity.ac,Bhuj,2567.5
5521,Gujarat Forensic Sciences University,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,20-09-1960,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,,6036.0
5522,Maharaja Krishnakumarsinhji Bhavnagar University,22879.56,38749.56,0.0,0.0,1260.25,0.0,0.0,23-05-1979,,www.mkbhavuni.edu.in,Bhavnagar,1260.25
5523,Gujarat University of Transplantation Sciences,26928.0,38172.0,0.0,0.0,0.0,,0.0,03-07-1978,,www.guts.education,Ahmedabad,3040.0
5524,Navsari Agricultural University,28152.0,66204.0,0.0,0.0,732.69,0.0,0.0,01-11-1976,,www.nau.in,Navsari,2774.28
5525,Maharaja Krishnakumarsinhji Bhavnagar University,54648.0,77856.0,0.0,133.3,1023.79,0.0,17452.98,05-06-1953,2.00% @ 55,www.mkbhavuni.edu.in,,38892.25
5526,Dr. Babasaheb Ambedkar Open University,22879.56,38749.56,0.0,0.0,173.65,0.0,0.0,02-09-1980,,baou.edu.in,Ahmedabad,173.65
5527,Gujarat Ayurved University,22879.56,38749.56,0.0,0.0,735.0,,0.0,03-01-1966,,ayurveduniversity.edu.in,Jamnagar,735.0
5528,Dharamsinh Desai University,85188.0,150792.0,0.0,0.0,0.0,0.0,23270.64,22-11-1973,2.00% @ 55,ddu.ac.in,Nadiad,109340.32
5529,Gujarat National Law University,22879.56,38749.56,0.0,0.0,9021.5,0.0,0.0,16-01-1978,,gnlu.ac.in,Gandhinagar,12805.5
5530,Gujarat University of Transplantation Sciences,37380.0,65700.0,0.0,2753.35,673.87,,5398.64,24-10-1980,2.00% @ 62,www.guts.education,Ahmedabad,28211.55
5531,Shri Govind Guru University,97968.0,187176.0,0.0,,1960.7,0.0,23295.92,04-07-1980,2.00% @ 55,sggu.ac.in,Godhra,155616.09
5532,Bhakta Kavi Narsinh Mehta University,22879.56,38749.56,0.0,0.0,592.31,,0.0,20-05-1959,,www.bknmu.edu.in,Junagadh,3341.99
5533,Gujarat Technological University,39456.0,73944.0,3743.46,0.0,933.5,,23270.64,09-01-1975,2.00% @ 55,gtu.ac.in,Ahmedabad,67401.96
5534,Navsari Agricultural University,60864.0,213120.0,0.0,4565.05,258.0,0.0,3614.64,18-05-1966,2.00% @ 55,www.nau.in,Navsari,146710.09
5535,Anand Agricultural University,22879.56,38749.56,0.0,0.0,4630.21,0.0,0.0,19-08-1984,,www.aau.in,Anand,4630.21
5536,Maharaja Sayajirao University of Baroda,22879.56,38749.56,0.0,0.0,6187.65,0.0,0.0,25-03-1950,,msubaroda.ac.in,,8607.65
5537,Shree Somnath Sanskrit University,77616.0,138960.0,0.0,1962.27,0.0,0.0,256.0,11-11-1978,Part-Time Seasonal and Temporary (PST) Retirement Plan,sssu.ac.in,Veraval,20719.7
5538,Gujarat National Law University,22879.56,38749.56,0.0,0.0,1456.4,0.0,0.0,14-06-1979,,gnlu.ac.in,Gandhinagar,1456.4
5539,Sardarkrushinagar Dantiwada Agricultural University,49512.0,66192.0,0.0,,0.0,0.0,0.0,27-07-1955,Part-Time Seasonal and Temporary (PST) Retirement Plan,sdau.edu.in,,5556.0
5540,Gujarat University of Transplantation Sciences,65232.0,133236.0,0.0,0.0,0.0,0.0,0.0,01-10-1980,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.guts.education,,301.9
5541,Maharaja Krishnakumarsinhji Bhavnagar University,49512.0,66192.0,0.0,0.0,1602.45,0.0,744.82,10-08-1957,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,Bhavnagar,9496.69
5542,Gujarat Technological University,22879.56,38749.56,0.0,0.0,7996.5,0.0,0.0,19-01-1987,,gtu.ac.in,,11131.5
5543,Gujarat University of Transplantation Sciences,22879.56,38749.56,0.0,0.0,1267.5,,0.0,07-06-1969,,www.guts.education,Ahmedabad,1267.5
5544,Gujarat Forensic Sciences University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,22-10-1977,,gfsu.edu.in,Gandhinagar,2408.9
5545,Gujarat University of Transplantation Sciences,22879.56,38749.56,0.0,0.0,4499.55,,0.0,21-01-1962,,www.guts.education,Ahmedabad,6574.5
5546,Gujarat University of Transplantation Sciences,62340.0,88932.0,0.0,0.0,1023.79,0.0,23270.64,08-04-1961,2.00% @ 55,www.guts.education,Ahmedabad,65859.11
5547,Maharaja Sayajirao University of Baroda,22879.56,38749.56,0.0,0.0,4643.75,0.0,0.0,25-06-1988,,msubaroda.ac.in,Vadodara,5475.0
5548,Shri Govind Guru University,22879.56,38749.56,0.0,0.0,3269.5,,0.0,12-03-1987,,sggu.ac.in,Godhra,3269.5
5549,Maharaja Sayajirao University of Baroda,37380.0,65700.0,0.0,0.0,1073.0,0.0,89.64,13-02-1957,2.00% @ 62,msubaroda.ac.in,Vadodara,40191.03
5550,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,96.0,0.0,0.0,08-07-1969,,sdau.edu.in,Palanpur,96.0
5551,Gujarat University of Transplantation Sciences,22879.56,38749.56,0.0,0.0,3928.1,0.0,0.0,20-02-1959,,www.guts.education,Ahmedabad,3928.1
5552,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,1024.0,,0.0,03-04-1978,,sdau.edu.in,,1024.0
5553,Maharaja Sayajirao University of Baroda,22879.56,38749.56,0.0,0.0,8466.4,0.0,0.0,12-11-1951,,msubaroda.ac.in,,12460.35
5554,Gujarat Forensic Sciences University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,08-04-1986,,gfsu.edu.in,Gandhinagar,968.5
5555,Sardar Patel University,22879.56,38749.56,0.0,0.0,465.8,,0.0,25-02-1981,,spuvvn.edu,,465.8
5556,Maharaja Krishnakumarsinhji Bhavnagar University,49512.0,66192.0,0.0,0.0,2900.0,0.0,2746.72,21-04-1956,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,Bhavnagar,13058.0
5557,Bhakta Kavi Narsinh Mehta University,49512.0,66192.0,0.0,0.0,0.0,,0.0,18-07-1960,,www.bknmu.edu.in,Junagadh,5436.0
5558,Dharamsinh Desai University,28152.0,66204.0,0.0,0.0,0.0,,0.0,16-10-1971,,ddu.ac.in,,1434.15
5559,Maharaja Sayajirao University of Baroda,40932.0,50076.0,0.0,0.0,0.0,,0.0,04-06-1956,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara,124.22
5560,Veer Narmad South Gujarat University,67656.0,150792.0,0.0,0.0,0.0,0.0,9133.65,15-03-1971,2.00% @ 62,vnsgu.ac.in,Surat,69526.0
5561,Gujarat Forensic Sciences University,37380.0,65700.0,0.0,0.0,650.0,0.0,17631.72,15-05-1952,2.00% @ 55,gfsu.edu.in,Gandhinagar,58858.24
5562,Gujarat Forensic Sciences University,28079.4,41432.76,0.0,0.0,0.0,,0.0,08-01-1970,,gfsu.edu.in,Gandhinagar,1587.3
5563,Anand Agricultural University,77616.0,165516.0,0.0,0.0,14663.12,,17631.72,14-11-1977,2.00% @ 60,www.aau.in,Anand,92582.72
5564,Gujarat Ayurved University,49284.0,86568.0,0.0,0.0,650.0,0.0,17631.72,21-02-1987,2.00% @ 55,ayurveduniversity.edu.in,Jamnagar,70386.4
5565,Hemchandracharya North Gujarat University,60864.0,213120.0,0.0,0.0,60.0,,3614.64,23-01-1980,2.00% @ 55,ngu.ac.in,Patan,108701.0
5566,Dr. Babasaheb Ambedkar Open University,28079.4,41432.76,0.0,0.0,0.0,,0.0,12-01-1983,,baou.edu.in,Ahmedabad,3945.26
5567,Dharamsinh Desai University,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,04-05-1985,2.00% @ 55,ddu.ac.in,Nadiad,11794.4
5568,Anand Agricultural University,59076.0,131088.0,0.0,0.0,3553.34,,8542.49,02-10-1967,2.00% @ 55,www.aau.in,Anand,44892.52
5569,Sardar Patel University,28080.0,52920.0,0.0,0.0,0.0,,0.0,06-11-1987,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar,11369.3
5570,Veer Narmad South Gujarat University,22879.56,38749.56,0.0,0.0,1082.4,0.0,0.0,05-08-1958,,vnsgu.ac.in,Surat,1082.4
5571,Raksha Shakti University,74988.0,140976.0,0.0,0.0,650.0,,17631.72,27-01-1953,2.00% @ 55,rsu.ac.in,,125251.88
5572,Bhakta Kavi Narsinh Mehta University,22879.56,38749.56,0.0,0.0,2859.22,0.0,0.0,18-01-1980,,www.bknmu.edu.in,,2859.22
5573,Maharaja Krishnakumarsinhji Bhavnagar University,22879.56,38749.56,0.0,0.0,966.0,0.0,0.0,07-05-1980,,www.mkbhavuni.edu.in,,2779.05
5574,Hemchandracharya North Gujarat University,22879.56,38749.56,0.0,0.0,331.8,,0.0,24-04-1971,,ngu.ac.in,Patan,331.8
5575,Institute of Infrastructure Technology Research and Management,59076.0,131088.0,0.0,0.0,2537.07,0.0,2286.0,21-01-1957,2.00% @ 62,iitram.ac.in,Ahmedabad,29660.4
5576,Anand Agricultural University,59076.0,131088.0,0.0,0.0,2500.0,0.0,23270.64,04-09-1967,2.00% @ 55,www.aau.in,Anand,48165.04
5577,Sardarkrushinagar Dantiwada Agricultural University,28079.4,41432.76,0.0,,0.0,,0.0,19-07-1971,,sdau.edu.in,Palanpur,522.6
5578,Bhakta Kavi Narsinh Mehta University,22879.56,38749.56,0.0,0.0,1385.7,0.0,0.0,11-08-1958,,www.bknmu.edu.in,,5155.4
5579,Sardarkrushinagar Dantiwada Agricultural University,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,26-06-1976,Part-Time Seasonal and Temporary (PST) Retirement Plan,sdau.edu.in,Palanpur,11423.97
5580,Gujarat Forensic Sciences University,85188.0,150792.0,0.0,0.0,0.0,,0.0,14-07-1972,,gfsu.edu.in,,27570.0
5581,Hemchandracharya North Gujarat University,22879.56,38749.56,0.0,0.0,1281.5,0.0,0.0,21-02-1985,,ngu.ac.in,,1281.5
5582,Veer Narmad South Gujarat University,59076.0,131088.0,0.0,0.0,12894.6,,9237.72,19-10-1986,2.00% @ 62,vnsgu.ac.in,Surat,83502.32
5583,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,2696.0,0.0,0.0,23-02-1978,,sdau.edu.in,Palanpur,2696.0
5584,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,3510.9,0.0,0.0,09-03-1970,,sdau.edu.in,,3510.9
5585,Gujarat Forensic Sciences University,22879.56,38749.56,0.0,0.0,3588.0,,0.0,04-06-1955,,gfsu.edu.in,Gandhinagar,7268.0
5586,Gujarat Ayurved University,22879.56,38749.56,0.0,,3310.5,,0.0,01-08-1985,,ayurveduniversity.edu.in,Jamnagar,3670.5
5587,Gujarat Forensic Sciences University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,10-11-1962,,gfsu.edu.in,Gandhinagar,4241.88
5588,Sardar Patel University,22879.56,38749.56,0.0,0.0,135.0,,0.0,16-05-1989,,spuvvn.edu,Vallabh Vidhyanagar,135.0
5589,Maharaja Sayajirao University of Baroda,59076.0,131088.0,0.0,0.0,3486.91,,23270.64,17-02-1950,2.00% @ 62,msubaroda.ac.in,Vadodara,49316.84
5590,Saurashtra University,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,20-03-1956,,saurashtrauniversity.edu,Rajkot,2079.0
5591,Veer Narmad South Gujarat University,49512.0,66192.0,0.0,0.0,9519.13,,1146.89,23-02-1963,Part-Time Seasonal and Temporary (PST) Retirement Plan,vnsgu.ac.in,Surat,36220.58
5592,Gujarat University of Transplantation Sciences,60864.0,213120.0,0.0,0.0,297.0,,17631.72,04-07-1953,2.00% @ 62,www.guts.education,Ahmedabad,146608.16
5593,Dr. Babasaheb Ambedkar Open University,49512.0,66192.0,0.0,0.0,14159.82,0.0,9329.16,11-04-1968,2.00% @ 62,baou.edu.in,,67062.9
5594,Sardar Patel University,22879.56,38749.56,0.0,0.0,123.6,,0.0,26-10-1966,,spuvvn.edu,Vallabh Vidhyanagar,123.6
5595,Bhakta Kavi Narsinh Mehta University,22879.56,38749.56,0.0,0.0,1575.0,,0.0,04-08-1966,,www.bknmu.edu.in,Junagadh,1575.0
5596,Hemchandracharya North Gujarat University,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,22-11-1951,,ngu.ac.in,Patan,4877.0
5597,Dharamsinh Desai University,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,11-08-1957,,ddu.ac.in,Nadiad,7165.36
5598,Maharaja Krishnakumarsinhji Bhavnagar University,92088.0,292068.0,0.0,0.0,4757.95,,10212.27,08-02-1980,2.00% @ 55,www.mkbhavuni.edu.in,,201547.38
5599,Maharaja Sayajirao University of Baroda,74988.0,140976.0,0.0,0.0,650.0,,16978.68,07-02-1966,2.00% @ 55,msubaroda.ac.in,Vadodara,82765.28
5600,Dharamsinh Desai University,22879.56,38749.56,0.0,0.0,6132.79,0.0,0.0,24-11-1959,,ddu.ac.in,Nadiad,8032.92
5601,Maharaja Krishnakumarsinhji Bhavnagar University,59076.0,131088.0,0.0,0.0,2042.8,0.0,1349.64,06-09-1984,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,Bhavnagar,32090.4
5602,Gujarat Forensic Sciences University,22879.56,38749.56,0.0,0.0,1920.0,,0.0,02-04-1965,,gfsu.edu.in,Gandhinagar,1920.0
5603,Dharamsinh Desai University,44220.0,62556.0,0.0,0.0,1023.79,0.0,9237.72,16-09-1966,2.00% @ 55,ddu.ac.in,Nadiad,44502.83
5604,Gujarat University of Transplantation Sciences,59076.0,131088.0,0.0,0.0,0.0,,0.0,24-06-1986,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.guts.education,Ahmedabad,12605.4
5605,Gujarat Ayurved University,28152.0,66204.0,0.0,0.0,1616.0,0.0,0.0,16-09-1961,,ayurveduniversity.edu.in,Jamnagar,2424.0
5606,Gujarat University of Transplantation Sciences,56184.0,86820.0,3034.04,0.0,295.46,,5546.91,27-06-1955,2.50% @ 57,www.guts.education,Ahmedabad,17643.57
5607,Sardarkrushinagar Dantiwada Agricultural University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,25-02-1982,,sdau.edu.in,Palanpur,219.7
5608,Krantiguru Shyamji Krishna Verma Kachchh University,22879.56,38749.56,0.0,0.0,5976.0,0.0,0.0,14-10-1984,,kskvku.digitaluniversity.ac,,11829.9
5609,Sardar Patel University,34152.84,333105.48,0.0,0.0,3.32,0.0,0.0,18-06-1988,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar,168.59
5610,Maharaja Krishnakumarsinhji Bhavnagar University,22879.56,38749.56,0.0,0.0,2650.0,,0.0,17-10-1953,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,,3650.0
5611,Gujarat Technological University,34152.84,333105.48,0.0,0.0,259.68,0.0,0.0,23-10-1956,2.00% @ 55,gtu.ac.in,Ahmedabad,15385.11
5612,Hemchandracharya North Gujarat University,49512.0,66192.0,0.0,,1600.0,0.0,9319.08,24-03-1974,2.00% @ 62,ngu.ac.in,Patan,25586.0
5613,Maharaja Krishnakumarsinhji Bhavnagar University,97968.0,187176.0,0.0,0.0,9978.0,,17631.72,10-09-1971,2.00% @ 55,www.mkbhavuni.edu.in,Bhavnagar,128301.04
5614,Veer Narmad South Gujarat University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,12-05-1961,,vnsgu.ac.in,,123.5
5615,Dr. Babasaheb Ambedkar Open University,22879.56,38749.56,0.0,0.0,8989.0,0.0,0.0,27-07-1964,,baou.edu.in,Ahmedabad,8989.0
5616,Bhakta Kavi Narsinh Mehta University,59076.0,131088.0,0.0,,4695.38,,23270.64,26-11-1980,2.00% @ 62,www.bknmu.edu.in,Junagadh,54133.04
5617,Gujarat Forensic Sciences University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,10-03-1987,,gfsu.edu.in,Gandhinagar,676.0
5618,Institute of Infrastructure Technology Research and Management,22879.56,38749.56,0.0,0.0,7450.15,,0.0,09-05-1958,,iitram.ac.in,Ahmedabad,9961.45
5619,Hemchandracharya North Gujarat University,67656.0,143952.0,0.0,,0.0,0.0,94.44,22-09-1979,,ngu.ac.in,,48491.0
5620,Institute of Infrastructure Technology Research and Management,66408.0,85752.0,1943.64,15596.02,0.0,,1479.31,02-04-1984,2.00% @ 55,iitram.ac.in,Ahmedabad,24095.02
5621,Saurashtra University,39456.0,73944.0,0.0,0.0,650.0,0.0,10687.2,09-10-1960,2.00% @ 55,saurashtrauniversity.edu,,55603.11
5622,Gujarat Technological University,42912.0,42912.0,941.93,,6.9,,7756.88,05-05-1951,2.00% @ 55,gtu.ac.in,Ahmedabad,16535.84
5623,Navsari Agricultural University,49512.0,66192.0,0.0,,2237.34,,0.0,17-01-1984,,www.nau.in,Navsari,17957.5
5624,Navsari Agricultural University,85188.0,150792.0,0.0,0.0,0.0,0.0,23270.64,16-03-1952,2.00% @ 55,www.nau.in,Navsari,98428.44
5625,Veer Narmad South Gujarat University,22879.56,38749.56,0.0,0.0,199.5,,0.0,26-02-1979,,vnsgu.ac.in,Surat,199.5
5626,Sardarkrushinagar Dantiwada Agricultural University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,09-08-1958,,sdau.edu.in,,3562.0
5627,Gujarat Forensic Sciences University,28079.4,41432.76,0.0,0.0,0.0,,0.0,16-03-1962,,gfsu.edu.in,,747.5
5628,Gujarat University of Transplantation Sciences,22879.56,38749.56,0.0,0.0,336.6,,0.0,12-03-1984,,www.guts.education,Ahmedabad,336.6
5629,Dharamsinh Desai University,22879.56,38749.56,0.0,0.0,7177.5,,0.0,12-06-1982,,ddu.ac.in,Nadiad,10488.5
5630,Gujarat Technological University,30024.0,108996.0,0.0,0.0,48.0,,17631.72,04-08-1966,2.00% @ 62,gtu.ac.in,Ahmedabad,81785.16
5631,Gujarat Forensic Sciences University,85188.0,150792.0,0.0,0.0,10941.6,0.0,22015.08,14-02-1975,2.00% @ 55,gfsu.edu.in,Gandhinagar,113566.56
5632,Raksha Shakti University,52464.0,125736.0,0.0,0.0,650.0,0.0,9329.16,15-04-1951,2.00% @ 55,rsu.ac.in,Ahmedabad,106765.72
5633,Gujarat University of Transplantation Sciences,59076.0,131088.0,0.0,,14963.4,0.0,22710.84,07-02-1980,2.00% @ 55,www.guts.education,,66554.4
